9.411621093750000000e-01,9.528732299804687500e-01,9.560317993164062500e-01,9.574661254882812500e-01,9.584960937500000000e-01
9.009475708007812500e-01,9.322662353515625000e-01,9.438400268554687500e-01,9.501419067382812500e-01,9.534683227539062500e-01
8.463668823242187500e-01,9.008255004882812500e-01,9.241561889648437500e-01,9.368820190429687500e-01,9.454269409179687500e-01
8.046493530273437500e-01,8.682937622070312500e-01,8.969650268554687500e-01,9.143753051757812500e-01,9.260253906250000000e-01
7.768554687500000000e-01,8.486251831054687500e-01,8.813400268554687500e-01,9.003982543945312500e-01,9.129409790039062500e-01
7.607421875000000000e-01,8.360824584960937500e-01,8.705825805664062500e-01,8.912353515625000000e-01,9.052047729492187500e-01
